,ID,이름,생일,팀,시즌,포지션,나이,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+
7337,29,최익성,1972-02-11,삼,2004,RF,33,18.0,19.0,16.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.125,0.263,0.188,0.451,0.235,29.3,-0.09
7338,728,이성곤,1992-03-25,삼,2018,DH,27,9.0,19.0,16.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.188,0.316,0.188,0.503,0.26,43.4,-0.09
7339,686,황윤호,1993-09-22,K,2020,3B,28,25.0,73.0,70.0,5.0,17.0,3.0,0.0,0.0,20.0,5.0,2.0,0.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,0.243,0.27399999999999997,0.28600000000000003,0.56,0.264,46.0,-0.09
7340,472,박정환,1977-10-23,삼,2007,3B,31,46.0,84.0,76.0,7.0,17.0,3.0,1.0,0.0,22.0,5.0,1.0,0.0,4.0,0.0,0.0,19.0,5.0,2.0,2.0,0.22399999999999998,0.256,0.289,0.546,0.249,42.8,-0.09
7343,601,조성옥,1961-08-25,롯,1987,LF,27,78.0,204.0,168.0,27.0,40.0,2.0,1.0,0.0,44.0,10.0,3.0,1.0,22.0,0.0,0.0,15.0,3.0,14.0,0.0,0.23800000000000002,0.326,0.262,0.588,0.27399999999999997,61.6,-0.09
7344,671,이재성,1962-04-24,롯,1990,3B,29,17.0,39.0,31.0,4.0,5.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,3.0,2.0,0.0,6.0,1.0,2.0,1.0,0.161,0.27,0.19399999999999998,0.46399999999999997,0.228,31.1,-0.09
7345,536,박정준,1984-06-26,넥,2012,LF,29,18.0,28.0,27.0,3.0,5.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.185,0.214,0.29600000000000004,0.511,0.237,39.1,-0.09
7346,541,박철영,1960-05-22,M,1984,C,25,19.0,25.0,23.0,0.0,3.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.13,0.2,0.217,0.41700000000000004,0.20199999999999999,10.3,-0.09
7347,356,김성갑,1962-05-03,삼,1985,3B,24,11.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.14300000000000002,0.102,-56.7,-0.09
7348,1130,김종찬,1987-07-22,N,2013,RF,27,5.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.13699999999999998,-40.3,-0.09
7349,1131,김재민,1991-01-28,L,2013,C,23,10.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.125,0.125,0.125,0.25,0.12,-53.8,-0.09
7350,325,이명기,1987-12-26,S,2009,RF,23,4.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.187,-11.7,-0.09
7352,629,유재신,1987-11-21,히,2009,2B,23,9.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.0,-0.09
7356,620,유재웅,1979-05-20,두,2007,CF,29,20.0,37.0,33.0,0.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,11.0,1.0,0.0,0.0,0.182,0.27,0.212,0.48200000000000004,0.242,37.3,-0.09
7359,647,김민철,1982-03-14,K,2002,1B,21,58.0,53.0,46.0,9.0,12.0,1.0,0.0,0.0,13.0,3.0,0.0,1.0,4.0,1.0,0.0,10.0,0.0,2.0,0.0,0.261,0.33299999999999996,0.28300000000000003,0.616,0.282,67.5,-0.09
7363,1053,허승민,1986-02-28,삼,2009,CF,24,21.0,36.0,30.0,6.0,7.0,1.0,1.0,0.0,10.0,1.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,2.0,1.0,0.233,0.294,0.33299999999999996,0.628,0.27,46.9,-0.09
7365,868,백동훈,1990-09-16,롯,2015,RF,26,8.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.222,0.0,0.222,0.166,-20.8,-0.09
7366,137,강봉규,1978-01-12,삼,2015,1B,38,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.187,-11.2,-0.09
7369,442,김수연,1977-05-28,한,2008,RF,32,9.0,20.0,18.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.16699999999999998,0.25,0.16699999999999998,0.41700000000000004,0.21600000000000003,21.1,-0.09
7371,928,박상언,1997-03-03,한,2020,C,24,38.0,47.0,46.0,4.0,10.0,3.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.217,0.23399999999999999,0.28300000000000003,0.517,0.239,32.7,-0.09
7372,713,박경진,1976-03-22,롯,2004,C,29,35.0,69.0,61.0,5.0,10.0,2.0,1.0,0.0,14.0,3.0,1.0,0.0,4.0,3.0,0.0,8.0,2.0,1.0,0.0,0.16399999999999998,0.25,0.23,0.48,0.233,26.5,-0.09
7373,374,안재만,1974-10-02,K,2008,1B,35,3.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.136,-36.3,-0.09
7374,853,정인교,1957-12-23,롯,1985,C,29,13.0,13.0,12.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.083,0.154,0.16699999999999998,0.321,0.161,-20.3,-0.09
7375,264,이중화,1964-02-11,빙,1993,RF,30,15.0,22.0,19.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.158,0.273,0.158,0.431,0.226,38.2,-0.09
7376,1132,스캇,1975-05-17,K,2006,3B,32,48.0,169.0,153.0,10.0,25.0,1.0,1.0,6.0,46.0,14.0,0.0,0.0,10.0,5.0,1.0,37.0,5.0,0.0,1.0,0.163,0.237,0.301,0.537,0.252,51.9,-0.09
7379,352,차일목,1981-01-26,K,2007,C,27,41.0,50.0,37.0,3.0,4.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,9.0,1.0,0.0,8.0,2.0,2.0,1.0,0.10800000000000001,0.292,0.135,0.42700000000000005,0.228,28.5,-0.1
7380,141,노찬엽,1965-01-15,L,1997,LF,33,69.0,136.0,115.0,15.0,26.0,6.0,0.0,2.0,38.0,17.0,0.0,2.0,13.0,1.0,1.0,17.0,3.0,6.0,1.0,0.226,0.308,0.33,0.638,0.282,70.1,-0.1
7381,566,박헌도,1987-01-01,넥,2012,LF,26,23.0,42.0,34.0,3.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,1.0,0.17600000000000002,0.31,0.17600000000000002,0.486,0.256,52.4,-0.1
7382,431,오태곤,1991-11-18,K,2018,LF,28,128.0,374.0,342.0,55.0,87.0,17.0,2.0,12.0,144.0,39.0,13.0,8.0,24.0,4.0,0.0,92.0,7.0,3.0,1.0,0.254,0.31,0.42100000000000004,0.731,0.317,76.5,-0.1
7383,781,오준혁,1992-03-11,S,2020,LF,29,70.0,161.0,148.0,19.0,40.0,7.0,0.0,3.0,56.0,18.0,0.0,3.0,11.0,1.0,1.0,34.0,1.0,0.0,1.0,0.27,0.32299999999999995,0.37799999999999995,0.701,0.32,83.4,-0.1
7385,683,최경철,1980-08-15,S,2011,C,32,20.0,33.0,28.0,2.0,4.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,1.0,0.14300000000000002,0.21899999999999997,0.25,0.469,0.21600000000000003,18.2,-0.1
7386,1133,김정후,1988-09-26,S,2013,LF,26,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.4,-0.1
7387,935,이정훈,1994-12-07,K,2020,C,27,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.0,-0.1
7388,446,서효인,1962-02-06,M,1987,C,26,18.0,36.0,33.0,3.0,6.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.182,0.2,0.273,0.473,0.215,17.8,-0.1
7389,488,김준완,1991-01-20,N,2020,RF,30,45.0,75.0,65.0,8.0,14.0,1.0,0.0,1.0,18.0,5.0,0.0,0.0,10.0,0.0,0.0,9.0,3.0,0.0,0.0,0.215,0.32,0.27699999999999997,0.597,0.292,64.9,-0.1
7390,5,장종훈,1968-04-10,한,2005,1B,38,7.0,11.0,11.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.091,0.091,0.364,0.455,0.187,3.1,-0.1
7393,848,김성윤,1999-02-02,삼,2017,LF,19,22.0,14.0,12.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.083,0.214,0.33299999999999996,0.5479999999999999,0.24,24.8,-0.1
7397,230,노진혁,1989-07-15,N,2014,SS,26,26.0,16.0,16.0,3.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.188,0.188,0.375,0.563,0.235,18.6,-0.1
7398,166,이병규,1983-10-09,L,2006,CF,24,7.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,0.125,0.125,0.25,0.11900000000000001,-46.8,-0.1
7399,1134,이재율,1993-05-02,N,2016,CF,24,32.0,13.0,13.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.154,0.154,0.154,0.308,0.145,-37.7,-0.1
7401,1081,이호신,1984-05-19,K,2017,RF,34,12.0,8.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.14300000000000002,0.25,0.14300000000000002,0.39299999999999996,0.207,5.5,-0.1
7402,1135,나원탁,1994-08-20,삼,2017,C,24,12.0,23.0,23.0,2.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.217,0.217,0.261,0.478,0.21600000000000003,14.6,-0.1
7403,485,지석훈,1984-03-17,넥,2012,3B,29,61.0,121.0,104.0,11.0,18.0,4.0,1.0,1.0,27.0,11.0,1.0,1.0,10.0,4.0,1.0,24.0,3.0,3.0,0.0,0.17300000000000001,0.271,0.26,0.531,0.252,49.3,-0.1
7404,1013,한윤섭,1985-09-12,한,2012,2B,28,23.0,20.0,17.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.11800000000000001,0.2,0.11800000000000001,0.318,0.171,-5.4,-0.1
7405,912,전봉석,1968-02-28,롯,1990,C,23,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.8,-0.1
7406,1136,김성표,1994-03-17,삼,2020,CF,27,15.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.125,0.125,0.125,0.25,0.11800000000000001,-47.9,-0.1
7407,510,오정복,1986-10-13,삼,2009,RF,24,6.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.134,-43.8,-0.1
7410,713,박경진,1976-03-22,롯,2005,C,30,12.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.157,-23.9,-0.1
7412,1137,변용선,1987-05-17,롯,2012,C,26,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.2,-0.1
7413,355,김호근,1960-06-29,삼,1984,C,25,41.0,94.0,87.0,7.0,18.0,2.0,0.0,1.0,23.0,4.0,0.0,1.0,4.0,0.0,1.0,19.0,1.0,3.0,0.0,0.207,0.242,0.264,0.506,0.228,35.6,-0.1
7414,1138,전준호,1998-07-01,L,2019,C,22,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.2,-0.1
7415,261,신국환,1972-10-29,한,2002,2B,31,7.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.16699999999999998,0.14300000000000002,0.16699999999999998,0.31,0.115,-45.6,-0.1
7417,84,이진영,1980-06-15,쌍,1999,RF,20,65.0,210.0,190.0,14.0,49.0,5.0,0.0,4.0,66.0,13.0,5.0,4.0,17.0,0.0,0.0,40.0,3.0,1.0,2.0,0.258,0.316,0.34700000000000003,0.6629999999999999,0.301,70.4,-0.1
7419,512,차동열,1956-01-17,M,1987,C,32,53.0,96.0,85.0,3.0,18.0,4.0,0.0,0.0,22.0,4.0,0.0,0.0,6.0,0.0,1.0,14.0,1.0,4.0,1.0,0.212,0.261,0.259,0.52,0.237,33.9,-0.1
7420,216,김태균,1971-08-19,롯,2003,SS,33,101.0,264.0,231.0,15.0,50.0,11.0,0.0,3.0,70.0,32.0,3.0,0.0,16.0,4.0,0.0,59.0,4.0,8.0,5.0,0.21600000000000003,0.273,0.303,0.5770000000000001,0.259,44.2,-0.1
7423,557,정주현,1990-10-13,L,2009,2B,20,6.0,11.0,11.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.091,0.091,0.364,0.455,0.17600000000000002,-18.4,-0.1
7424,0,이종범,1970-08-15,K,2010,RF,41,97.0,289.0,265.0,36.0,65.0,16.0,1.0,4.0,95.0,29.0,2.0,2.0,15.0,3.0,0.0,33.0,5.0,6.0,0.0,0.245,0.293,0.358,0.652,0.295,68.3,-0.1
7425,307,이영욱,1985-10-11,삼,2017,CF,33,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.7,-0.1
7427,743,조홍석,1990-02-23,롯,2014,LF,25,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.8,-0.1
7428,500,전근표,1977-03-05,한,2010,RF,34,40.0,103.0,88.0,12.0,20.0,3.0,0.0,1.0,26.0,7.0,1.0,1.0,12.0,0.0,0.0,26.0,2.0,3.0,0.0,0.22699999999999998,0.32,0.295,0.616,0.289,65.0,-0.1
7429,656,김동한,1988-06-24,롯,2017,3B,30,81.0,205.0,178.0,26.0,42.0,19.0,0.0,3.0,70.0,14.0,4.0,3.0,14.0,0.0,0.0,25.0,2.0,13.0,0.0,0.23600000000000002,0.292,0.39299999999999996,0.685,0.285,56.5,-0.1
7430,883,손차훈,1970-08-11,태,1994,3B,25,83.0,241.0,224.0,21.0,47.0,7.0,0.0,5.0,69.0,23.0,1.0,3.0,11.0,1.0,0.0,33.0,6.0,5.0,0.0,0.21,0.25,0.308,0.5579999999999999,0.256,56.8,-0.1
7431,65,김응국,1966-01-14,롯,2001,DH,36,89.0,300.0,274.0,35.0,76.0,10.0,1.0,4.0,100.0,33.0,2.0,0.0,21.0,2.0,3.0,44.0,7.0,1.0,2.0,0.27699999999999997,0.331,0.365,0.696,0.319,79.7,-0.1
7432,261,신국환,1972-10-29,한,2001,2B,30,68.0,84.0,72.0,8.0,16.0,4.0,0.0,0.0,20.0,3.0,1.0,3.0,7.0,3.0,0.0,15.0,4.0,1.0,1.0,0.222,0.313,0.278,0.591,0.285,58.8,-0.1
7433,506,김재상,1959-07-06,롯,1989,1B,31,39.0,35.0,30.0,8.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,3.0,1.0,0.0,7.0,0.0,1.0,0.0,0.2,0.294,0.2,0.494,0.25,47.3,-0.1
7434,890,김동영,1985-04-02,한,2010,LF,26,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.222,0.0,0.222,0.163,-18.6,-0.1
7435,349,신경현,1975-11-28,한,1998,C,24,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.125,0.08800000000000001,-60.1,-0.1
7437,468,허정협,1990-02-17,넥,2016,RF,27,13.0,20.0,17.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.17600000000000002,0.3,0.17600000000000002,0.47700000000000004,0.254,29.3,-0.1
7438,591,김일경,1978-07-01,현,2003,2B,26,80.0,72.0,64.0,9.0,14.0,2.0,0.0,2.0,22.0,4.0,1.0,3.0,1.0,4.0,0.0,20.0,0.0,3.0,0.0,0.21899999999999997,0.275,0.344,0.619,0.273,55.0,-0.1
7439,839,김진곤,1987-09-10,K,2019,CF,33,19.0,34.0,30.0,4.0,8.0,2.0,0.0,0.0,10.0,6.0,1.0,1.0,2.0,0.0,0.0,8.0,1.0,2.0,0.0,0.267,0.313,0.33299999999999996,0.6459999999999999,0.287,67.2,-0.1
7441,907,김동욱,1988-06-24,k,2015,DH,28,21.0,66.0,51.0,8.0,10.0,3.0,0.0,0.0,13.0,3.0,1.0,1.0,13.0,1.0,1.0,16.0,1.0,1.0,0.0,0.196,0.369,0.255,0.624,0.306,67.7,-0.1
7442,637,김정수,1960-10-13,M,1984,1B,25,52.0,109.0,87.0,10.0,15.0,3.0,1.0,1.0,23.0,9.0,2.0,0.0,17.0,0.0,0.0,25.0,2.0,2.0,3.0,0.172,0.299,0.264,0.563,0.27,62.0,-0.1
7444,1139,김광삼,1980-08-15,L,2009,RF,30,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.1,-0.1
7445,224,이대형,1983-07-19,L,2012,CF,30,101.0,291.0,258.0,32.0,46.0,4.0,4.0,1.0,61.0,19.0,25.0,3.0,25.0,1.0,2.0,53.0,5.0,6.0,1.0,0.17800000000000002,0.253,0.23600000000000002,0.489,0.23199999999999998,35.2,-0.1
7448,1140,김태훈,1987-09-28,K,2011,C,25,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.5,-0.1
7449,652,이여상,1984-02-01,롯,2016,SS,33,61.0,83.0,72.0,10.0,18.0,3.0,1.0,0.0,23.0,7.0,2.0,2.0,7.0,0.0,0.0,25.0,0.0,3.0,1.0,0.25,0.313,0.319,0.632,0.287,55.6,-0.1
7450,1141,이병억,1962-01-05,청,1986,3B,25,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.4,-0.1
7451,919,고광수,1963-07-19,청,1986,3B,24,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.4,-0.1
7452,212,장원진,1969-06-15,두,2002,1B,34,130.0,488.0,444.0,55.0,122.0,12.0,3.0,1.0,143.0,30.0,2.0,2.0,31.0,3.0,0.0,65.0,10.0,7.0,3.0,0.275,0.324,0.322,0.6459999999999999,0.294,75.3,-0.1
7453,1142,박석안,1972-04-20,O,1996,C,25,6.0,16.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.133,0.188,0.133,0.321,0.16399999999999998,-11.6,-0.1
7454,837,김태연,1997-06-10,한,2018,3B,22,24.0,30.0,26.0,7.0,5.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.192,0.276,0.231,0.507,0.237,25.6,-0.1
7455,295,김광수,1959-01-03,O,1991,CF,33,126.0,509.0,430.0,53.0,97.0,9.0,0.0,1.0,109.0,30.0,50.0,22.0,43.0,4.0,0.0,32.0,13.0,29.0,3.0,0.226,0.3,0.253,0.5539999999999999,0.257,49.6,-0.1
7456,588,황윤성,1974-03-14,두,2004,1B,31,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.8,-0.1
7457,713,박경진,1976-03-22,롯,2003,C,28,10.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.155,-28.6,-0.1
7462,1110,유영준,1994-07-13,N,2019,1B,26,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.2,-0.1
7463,203,배정대,1995-06-12,K,2018,RF,24,14.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.184,-11.1,-0.1
7464,838,이현석,1992-06-07,S,2016,C,25,11.0,11.0,11.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.182,0.182,0.182,0.364,0.172,-19.3,-0.1
7465,331,정보명,1980-08-23,롯,2013,DH,34,12.0,23.0,19.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.158,0.304,0.21100000000000002,0.515,0.26899999999999996,50.7,-0.1
7466,1083,이현동,1993-03-27,삼,2017,LF,25,16.0,16.0,16.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.188,0.188,0.25,0.43799999999999994,0.195,-0.7,-0.1
7467,320,이창진,1991-03-04,롯k,2015,2B,25,13.0,20.0,19.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.158,0.2,0.21100000000000002,0.41100000000000003,0.19399999999999998,-5.6,-0.1
7468,627,정범모,1987-03-26,한,2016,C,30,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133.8,-0.1
7471,568,김회성,1985-12-04,한,2020,1B,36,15.0,25.0,18.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,2.0,2.0,1.0,0.16699999999999998,0.304,0.222,0.527,0.245,35.9,-0.1
7473,738,박성한,1998-03-30,S,2017,2B,20,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.7,-0.1
7476,908,김주현,1988-04-16,롯,2017,LF,30,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.7,-0.1
7477,260,노수광,1990-08-06,K,2015,CF,26,10.0,14.0,12.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.083,0.214,0.16699999999999998,0.381,0.196,-3.7,-0.1
7478,905,양종민,1990-10-09,롯,2011,SS,22,58.0,64.0,55.0,11.0,13.0,2.0,0.0,0.0,15.0,5.0,0.0,3.0,5.0,0.0,0.0,21.0,1.0,4.0,0.0,0.23600000000000002,0.3,0.273,0.573,0.263,51.2,-0.1
7482,649,박용근,1984-01-21,L,2007,3B,24,67.0,38.0,33.0,9.0,5.0,1.0,0.0,0.0,6.0,0.0,4.0,2.0,4.0,1.0,0.0,9.0,1.0,0.0,0.0,0.152,0.263,0.182,0.445,0.231,29.3,-0.11
7483,1143,이원석,1999-03-31,한,2019,CF,21,13.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.33299999999999996,0.244,39.4,-0.11
7486,1051,김종민,1986-03-30,k,2015,C,30,26.0,35.0,32.0,2.0,7.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.21899999999999997,0.28600000000000003,0.21899999999999997,0.505,0.251,32.1,-0.11
7487,1144,임태준,1988-04-23,넥,2014,C,27,17.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.083,0.214,0.083,0.298,0.17300000000000001,-20.4,-0.11
7489,927,안정광,1989-11-29,S,2014,3B,26,15.0,32.0,29.0,4.0,6.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.207,0.281,0.24100000000000002,0.523,0.256,36.9,-0.11
