,ID,이름,생일,팀,시즌,포지션,나이,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+,연봉(만원),연차
6437,268,윤석민,1985-09-04,S,2020,3B,36,34.0,76.0,73.0,4.0,14.0,2.0,0.0,3.0,25.0,12.0,0.0,0.0,2.0,0.0,0.0,12.0,3.0,0.0,1.0,0.192,0.211,0.342,0.5529999999999999,0.242,30.6,-0.46,18000.0,17.0
6439,149,박현승,1972-09-12,롯,2008,1B,37,73.0,242.0,206.0,27.0,45.0,5.0,1.0,1.0,55.0,22.0,3.0,4.0,28.0,3.0,1.0,37.0,8.0,2.0,3.0,0.218,0.317,0.267,0.584,0.285,65.1,-0.46,15000.0,14.0
6440,406,강성우,1970-01-05,S,2002,C,33,62.0,100.0,88.0,2.0,19.0,2.0,0.0,0.0,21.0,8.0,0.0,0.0,2.0,0.0,0.0,10.0,4.0,8.0,2.0,0.21600000000000005,0.228,0.239,0.467,0.196,6.5,-0.46,5300.0,11.0
6441,944,최선호,1991-12-12,삼,2015,RF,25,33.0,44.0,42.0,8.0,7.0,1.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.16699999999999998,0.16699999999999998,0.19,0.35700000000000004,0.156,-27.9,-0.46,3500.0,1.0
6443,630,김상호,1989-05-10,롯,2017,1B,29,80.0,114.0,101.0,7.0,23.0,3.0,1.0,0.0,28.0,7.0,0.0,3.0,11.0,2.0,1.0,22.0,4.0,0.0,0.0,0.228,0.316,0.277,0.593,0.281,55.0,-0.46,6000.0,6.0
6446,159,오재일,1986-10-29,두넥,2012,1B,27,87.0,228.0,212.0,16.0,43.0,8.0,0.0,8.0,75.0,25.0,0.0,0.0,10.0,0.0,0.0,58.0,3.0,2.0,4.0,0.203,0.235,0.354,0.588,0.268,60.9,-0.47,2500.0,8.0
6447,647,김민철,1982-03-14,K,2003,1B,22,26.0,41.0,37.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.108,0.195,0.108,0.303,0.162,-22.8,-0.47,2400.0,3.0
6448,115,조원우,1971-04-08,S,2000,LF,30,29.0,88.0,77.0,5.0,17.0,0.0,0.0,1.0,20.0,10.0,0.0,1.0,6.0,0.0,0.0,13.0,4.0,2.0,3.0,0.221,0.267,0.26,0.527,0.241,32.9,-0.47,8000.0,7.0
6449,729,이성우,1981-09-01,K,2014,C,34,63.0,134.0,124.0,11.0,29.0,3.0,0.0,1.0,35.0,9.0,1.0,0.0,3.0,1.0,0.0,18.0,9.0,6.0,0.0,0.234,0.258,0.282,0.54,0.24,22.7,-0.47,3700.0,7.0
6453,11,이병규,1974-10-25,L,2015,DH,42,54.0,102.0,96.0,3.0,21.0,7.0,0.0,1.0,31.0,9.0,0.0,0.0,5.0,0.0,0.0,18.0,4.0,0.0,1.0,0.219,0.255,0.32299999999999995,0.578,0.261,44.9,-0.47,80000.0,19.0
6454,161,김민호,1969-03-19,두,2003,SS,35,77.0,218.0,193.0,23.0,42.0,7.0,0.0,0.0,49.0,15.0,5.0,3.0,13.0,2.0,0.0,32.0,1.0,5.0,5.0,0.218,0.268,0.254,0.522,0.241,30.3,-0.47,7000.0,11.0
6456,508,박준서,1981-12-11,롯,2010,2B,30,22.0,56.0,49.0,4.0,6.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,3.0,1.0,0.0,10.0,1.0,3.0,0.0,0.122,0.189,0.163,0.35200000000000004,0.16699999999999998,-15.9,-0.47,4200.0,10.0
6458,615,우동균,1989-12-03,삼,2015,RF,27,37.0,82.0,72.0,12.0,15.0,4.0,0.0,0.0,19.0,6.0,0.0,2.0,9.0,0.0,0.0,12.0,2.0,1.0,0.0,0.208,0.29600000000000004,0.264,0.56,0.268,44.7,-0.47,5500.0,8.0
6459,311,임수민,1973-05-31,한,1997,2B,25,98.0,224.0,202.0,12.0,44.0,5.0,0.0,3.0,58.0,21.0,0.0,2.0,11.0,0.0,0.0,42.0,8.0,9.0,2.0,0.218,0.256,0.287,0.5429999999999999,0.242,43.8,-0.47,3100.0,2.0
6460,180,서용빈,1971-01-02,L,2005,1B,35,15.0,41.0,39.0,3.0,5.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.128,0.15,0.205,0.355,0.158,-21.6,-0.48,9000.0,12.0
6462,159,오재일,1986-10-29,히,2009,1B,24,43.0,74.0,66.0,4.0,13.0,5.0,0.0,0.0,18.0,4.0,0.0,0.0,6.0,0.0,1.0,15.0,1.0,1.0,1.0,0.197,0.26,0.273,0.5329999999999999,0.24,26.0,-0.48,2100.0,5.0
6463,654,최만호,1974-03-04,롯,2008,CF,35,28.0,43.0,36.0,5.0,3.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,4.0,0.0,0.083,0.154,0.139,0.293,0.136,-38.6,-0.48,5200.0,12.0
6464,223,박재상,1982-07-20,S,2005,LF,24,31.0,49.0,46.0,3.0,6.0,1.0,0.0,0.0,7.0,1.0,3.0,1.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.13,0.184,0.152,0.336,0.16699999999999998,-16.5,-0.48,2000.0,5.0
6465,913,이우성,1994-07-17,두N,2018,LF,25,71.0,199.0,177.0,24.0,40.0,9.0,0.0,4.0,61.0,24.0,1.0,2.0,16.0,4.0,0.0,57.0,6.0,1.0,1.0,0.226,0.303,0.345,0.648,0.292,63.7,-0.48,2800.0,3.0
6471,610,김민하,1989-02-25,한,2018,LF,30,59.0,108.0,97.0,13.0,21.0,4.0,0.0,3.0,34.0,17.0,5.0,5.0,5.0,3.0,0.0,30.0,6.0,2.0,1.0,0.21600000000000005,0.274,0.35100000000000003,0.624,0.271,46.9,-0.49,3200.0,8.0
6477,805,장정석,1973-04-12,현,1997,LF,25,80.0,117.0,103.0,11.0,22.0,4.0,0.0,0.0,26.0,7.0,3.0,2.0,6.0,1.0,0.0,23.0,1.0,7.0,0.0,0.214,0.264,0.252,0.516,0.231,35.6,-0.49,2800.0,2.0
6479,170,김태완,1984-01-27,넥,2018,DH,35,29.0,74.0,66.0,5.0,13.0,2.0,0.0,1.0,18.0,5.0,0.0,0.0,5.0,2.0,1.0,25.0,4.0,0.0,1.0,0.197,0.27,0.273,0.5429999999999999,0.246,32.6,-0.5,5000.0,13.0
6481,1207,김대륙,1992-04-03,롯,2017,SS,26,50.0,58.0,53.0,4.0,8.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,2.0,0.0,17.0,0.0,1.0,0.0,0.151,0.211,0.189,0.399,0.19,-5.3,-0.5,3400.0,3.0
6482,847,박윤,1988-03-07,S,2015,1B,28,17.0,29.0,27.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,0.111,0.14300000000000002,0.111,0.254,0.123,-47.5,-0.5,3500.0,5.0
6484,722,문상철,1991-04-06,k,2015,3B,25,51.0,88.0,80.0,10.0,13.0,3.0,0.0,2.0,22.0,6.0,0.0,0.0,7.0,0.0,0.0,32.0,1.0,1.0,0.0,0.163,0.23,0.275,0.505,0.23,19.5,-0.51,3600.0,1.0
6486,496,박종윤,1982-04-11,롯,2016,1B,35,73.0,211.0,195.0,24.0,55.0,5.0,1.0,1.0,65.0,17.0,3.0,2.0,10.0,2.0,1.0,25.0,4.0,3.0,1.0,0.282,0.322,0.333,0.655,0.302,64.6,-0.51,16000.0,15.0
6488,952,김형철,1980-05-26,K,2008,2B,29,45.0,41.0,40.0,4.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.125,0.146,0.125,0.271,0.134,-37.8,-0.51,2200.0,6.0
6489,299,나주환,1984-06-14,S,2019,2B,36,94.0,245.0,225.0,14.0,50.0,9.0,0.0,3.0,68.0,20.0,1.0,2.0,12.0,3.0,0.0,54.0,6.0,4.0,1.0,0.222,0.27,0.302,0.5720000000000001,0.265,53.1,-0.51,30000.0,17.0
6491,724,강민국,1992-01-10,K,2020,2B,29,81.0,120.0,107.0,16.0,24.0,3.0,0.0,0.0,27.0,9.0,0.0,1.0,7.0,0.0,0.0,20.0,0.0,6.0,0.0,0.224,0.272,0.252,0.524,0.24,29.7,-0.51,4000.0,7.0
6494,31,김태균,1982-05-29,한,2020,1B,39,67.0,254.0,219.0,14.0,48.0,11.0,0.0,2.0,65.0,29.0,0.0,0.0,30.0,2.0,3.0,42.0,8.0,1.0,2.0,0.219,0.316,0.297,0.613,0.28800000000000003,64.7,-0.52,50000.0,20.0
6496,23,김기태,1969-05-23,S,2005,1B,37,54.0,130.0,112.0,5.0,23.0,4.0,0.0,0.0,27.0,11.0,0.0,0.0,15.0,0.0,1.0,23.0,4.0,2.0,1.0,0.205,0.297,0.241,0.5379999999999999,0.258,47.1,-0.52,25000.0,15.0
6497,455,양석환,1991-07-15,L,2015,3B,25,125.0,384.0,358.0,36.0,93.0,22.0,1.0,8.0,141.0,48.0,6.0,6.0,18.0,0.0,2.0,75.0,6.0,5.0,3.0,0.26,0.293,0.394,0.687,0.3,72.5,-0.52,7000.0,1.0
6498,312,박기혁,1981-06-04,롯,2010,SS,30,48.0,166.0,153.0,10.0,33.0,3.0,0.0,0.0,36.0,13.0,2.0,0.0,6.0,1.0,0.0,18.0,5.0,5.0,1.0,0.21600000000000005,0.248,0.235,0.484,0.225,22.8,-0.52,12000.0,11.0
6499,644,박승욱,1992-12-04,SK,2019,1B,28,101.0,245.0,223.0,24.0,52.0,3.0,4.0,3.0,72.0,15.0,4.0,1.0,14.0,2.0,0.0,50.0,5.0,6.0,0.0,0.233,0.285,0.32299999999999995,0.607,0.278,62.3,-0.52,4500.0,8.0
6501,725,용덕한,1981-04-09,롯,2013,C,33,56.0,101.0,88.0,6.0,13.0,1.0,0.0,1.0,17.0,4.0,1.0,0.0,7.0,0.0,0.0,24.0,2.0,5.0,1.0,0.14800000000000002,0.208,0.193,0.402,0.189,-2.9,-0.53,6000.0,10.0
6502,250,최동수,1971-09-11,LS,2010,1B,40,56.0,121.0,108.0,13.0,22.0,2.0,0.0,3.0,33.0,13.0,0.0,1.0,8.0,2.0,1.0,14.0,4.0,0.0,3.0,0.204,0.265,0.306,0.57,0.261,45.4,-0.53,15000.0,17.0
6503,375,정현,1994-06-01,S,2020,SS,27,89.0,128.0,112.0,14.0,17.0,4.0,0.0,2.0,27.0,4.0,0.0,2.0,11.0,2.0,0.0,34.0,3.0,3.0,0.0,0.152,0.24,0.241,0.481,0.227,21.9,-0.53,3000.0,8.0
6507,258,김창희,1973-07-03,K,2002,LF,30,114.0,350.0,310.0,28.0,67.0,12.0,0.0,5.0,94.0,35.0,4.0,0.0,27.0,4.0,0.0,79.0,15.0,4.0,5.0,0.21600000000000005,0.28300000000000003,0.303,0.5870000000000001,0.266,56.7,-0.53,5600.0,6.0
6508,409,이종민,1972-12-25,O,1998,2B,27,69.0,183.0,165.0,12.0,37.0,4.0,1.0,2.0,49.0,14.0,2.0,3.0,5.0,1.0,0.0,24.0,6.0,11.0,1.0,0.224,0.25,0.297,0.547,0.234,36.0,-0.53,3800.0,8.0
6510,656,김동한,1988-06-24,두롯,2016,2B,29,78.0,116.0,107.0,9.0,27.0,6.0,0.0,0.0,33.0,14.0,5.0,1.0,6.0,0.0,0.0,19.0,1.0,3.0,0.0,0.252,0.292,0.308,0.6,0.275,46.2,-0.54,2500.0,5.0
6512,411,김재걸,1972-09-07,삼,2003,SS,32,85.0,183.0,161.0,23.0,32.0,7.0,1.0,0.0,41.0,10.0,2.0,2.0,10.0,2.0,0.0,35.0,4.0,9.0,1.0,0.199,0.253,0.255,0.508,0.228,24.8,-0.54,5500.0,9.0
6514,876,윤진호,1986-06-23,L,2011,SS,26,75.0,99.0,88.0,11.0,14.0,4.0,0.0,0.0,18.0,2.0,2.0,1.0,6.0,0.0,0.0,26.0,3.0,5.0,0.0,0.159,0.213,0.205,0.417,0.194,3.2,-0.54,2600.0,3.0
6515,352,차일목,1981-01-26,K,2014,C,34,94.0,224.0,185.0,17.0,35.0,6.0,0.0,2.0,47.0,18.0,0.0,2.0,24.0,2.0,0.0,28.0,7.0,11.0,2.0,0.189,0.28600000000000003,0.254,0.54,0.251,29.6,-0.54,8000.0,12.0
6516,358,손지환,1978-11-13,L,1999,2B,22,20.0,36.0,35.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.114,0.114,0.114,0.229,0.103,-64.4,-0.54,2700.0,3.0
6518,559,김민식,1989-06-28,SK,2017,C,29,137.0,392.0,352.0,39.0,78.0,9.0,2.0,4.0,103.0,40.0,3.0,3.0,26.0,5.0,0.0,55.0,8.0,7.0,2.0,0.222,0.28300000000000003,0.293,0.5760000000000001,0.263,43.5,-0.54,3000.0,3.0
6519,312,박기혁,1981-06-04,k,2017,SS,37,97.0,263.0,235.0,22.0,56.0,11.0,1.0,2.0,75.0,18.0,2.0,1.0,16.0,2.0,0.0,51.0,9.0,7.0,3.0,0.238,0.289,0.319,0.608,0.271,46.9,-0.54,15000.0,18.0
6520,796,정진기,1992-10-10,S,2018,CF,27,96.0,212.0,201.0,33.0,49.0,8.0,1.0,3.0,68.0,17.0,11.0,3.0,6.0,2.0,0.0,45.0,2.0,3.0,0.0,0.244,0.273,0.338,0.611,0.269,46.6,-0.54,6200.0,8.0
6523,330,장민석,1982-05-09,한,2017,RF,36,88.0,327.0,299.0,38.0,83.0,9.0,0.0,1.0,95.0,21.0,8.0,4.0,15.0,0.0,0.0,58.0,4.0,12.0,1.0,0.278,0.311,0.318,0.629,0.281,55.7,-0.55,10000.0,17.0
6524,457,백상원,1988-01-02,삼,2017,2B,30,28.0,51.0,46.0,4.0,6.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,1.0,1.0,0.13,0.18,0.13,0.31,0.152,-30.0,-0.55,9000.0,5.0
6525,414,손주인,1983-12-01,L,2015,2B,33,98.0,279.0,244.0,27.0,60.0,9.0,0.0,0.0,69.0,14.0,3.0,4.0,20.0,2.0,0.0,41.0,6.0,12.0,1.0,0.246,0.307,0.28300000000000003,0.59,0.27,47.6,-0.55,12000.0,14.0
6526,1081,이호신,1984-05-19,K,2016,RF,33,51.0,43.0,39.0,1.0,6.0,2.0,0.0,0.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,10.0,1.0,1.0,1.0,0.154,0.191,0.205,0.396,0.182,-16.1,-0.55,3600.0,10.0
6527,569,김규민,1993-01-26,키,2020,LF,28,54.0,111.0,101.0,13.0,21.0,2.0,1.0,1.0,28.0,6.0,1.0,0.0,5.0,1.0,0.0,24.0,3.0,3.0,1.0,0.208,0.25,0.277,0.527,0.24,32.3,-0.55,2900.0,4.0
6528,677,장재중,1971-05-19,SL,2001,C,31,94.0,224.0,196.0,22.0,38.0,4.0,1.0,1.0,47.0,14.0,4.0,4.0,19.0,1.0,0.0,35.0,8.0,7.0,1.0,0.194,0.267,0.24,0.507,0.24,25.5,-0.55,4000.0,8.0
6531,678,강혁,1974-08-25,S,2002,1B,29,31.0,49.0,47.0,3.0,7.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,1.0,13.0,1.0,0.0,0.0,0.149,0.184,0.191,0.375,0.163,-16.2,-0.55,4200.0,4.0
6533,2,심정수,1975-05-05,삼,2006,RF,32,26.0,96.0,85.0,8.0,12.0,1.0,0.0,1.0,16.0,7.0,0.0,0.0,8.0,2.0,0.0,22.0,3.0,0.0,1.0,0.141,0.229,0.188,0.417,0.21,21.8,-0.56,75000.0,13.0
6536,504,문규현,1983-07-05,롯,2012,SS,30,105.0,277.0,244.0,17.0,50.0,10.0,0.0,0.0,60.0,17.0,0.0,2.0,13.0,4.0,0.0,50.0,3.0,14.0,2.0,0.205,0.255,0.246,0.501,0.231,34.9,-0.56,8400.0,11.0
6537,905,양종민,1990-10-09,L,2019,3B,30,18.0,49.0,44.0,1.0,6.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,15.0,3.0,2.0,1.0,0.136,0.17,0.182,0.35200000000000004,0.16,-17.2,-0.56,2900.0,11.0
6538,316,김민재,1973-01-03,한,2009,2B,37,105.0,308.0,272.0,33.0,56.0,11.0,1.0,4.0,81.0,29.0,1.0,1.0,22.0,6.0,0.0,28.0,11.0,6.0,2.0,0.206,0.278,0.298,0.5760000000000001,0.264,43.2,-0.56,20000.0,19.0
6541,210,이도형,1975-05-24,한,2007,DH,33,79.0,199.0,177.0,18.0,33.0,4.0,0.0,6.0,55.0,26.0,0.0,0.0,20.0,1.0,1.0,29.0,11.0,0.0,1.0,0.18600000000000005,0.271,0.311,0.5820000000000001,0.275,62.0,-0.57,15000.0,14.0
6542,656,김동한,1988-06-24,롯,2018,3B,31,55.0,96.0,83.0,11.0,16.0,1.0,0.0,2.0,23.0,9.0,3.0,1.0,9.0,0.0,0.0,18.0,1.0,2.0,2.0,0.193,0.266,0.277,0.5429999999999999,0.244,30.1,-0.57,6300.0,7.0
6543,250,최동수,1971-09-11,L,2006,1B,36,54.0,111.0,100.0,5.0,19.0,2.0,0.0,1.0,24.0,13.0,0.0,0.0,7.0,1.0,0.0,21.0,5.0,1.0,2.0,0.19,0.246,0.24,0.486,0.232,36.1,-0.57,9000.0,13.0
6548,101,안경현,1970-02-13,S,2009,1B,40,42.0,67.0,58.0,6.0,12.0,2.0,0.0,1.0,17.0,5.0,0.0,0.0,1.0,1.0,0.0,9.0,2.0,7.0,0.0,0.207,0.233,0.293,0.526,0.215,7.4,-0.58,8000.0,18.0
6550,1207,김대륙,1992-04-03,롯,2015,SS,24,71.0,63.0,54.0,6.0,8.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,7.0,0.0,0.0,17.0,2.0,2.0,0.0,0.14800000000000002,0.246,0.14800000000000002,0.394,0.2,3.6,-0.58,3200.0,1.0
6552,96,김한수,1971-10-30,삼,2007,1B,37,101.0,317.0,289.0,25.0,68.0,11.0,1.0,3.0,90.0,26.0,0.0,2.0,14.0,7.0,0.0,44.0,6.0,2.0,5.0,0.235,0.28300000000000003,0.311,0.594,0.279,64.0,-0.58,40000.0,14.0
6553,241,최훈재,1967-01-21,두,2000,1B,34,76.0,124.0,115.0,9.0,22.0,4.0,1.0,3.0,37.0,10.0,0.0,0.0,7.0,1.0,0.0,22.0,4.0,0.0,1.0,0.191,0.242,0.322,0.564,0.253,39.0,-0.58,7400.0,12.0
6554,159,오재일,1986-10-29,넥,2010,1B,25,39.0,67.0,60.0,1.0,8.0,4.0,0.0,1.0,15.0,9.0,0.0,0.0,4.0,1.0,0.0,16.0,6.0,2.0,0.0,0.133,0.2,0.25,0.45,0.205,7.7,-0.58,2100.0,6.0
6555,1168,주효상,1997-11-11,넥,2017,C,21,64.0,129.0,118.0,10.0,23.0,5.0,0.0,1.0,31.0,9.0,0.0,0.0,9.0,2.0,0.0,51.0,2.0,0.0,0.0,0.195,0.264,0.263,0.526,0.248,32.4,-0.59,3000.0,2.0
6556,290,신종길,1983-12-31,K,2012,RF,30,44.0,92.0,83.0,10.0,13.0,2.0,2.0,1.0,22.0,2.0,5.0,5.0,5.0,0.0,0.0,26.0,0.0,3.0,1.0,0.157,0.202,0.265,0.467,0.212,20.4,-0.59,6000.0,10.0
6558,781,오준혁,1992-03-11,KK,2018,LF,27,30.0,50.0,44.0,6.0,6.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,3.0,1.0,0.0,11.0,1.0,1.0,1.0,0.136,0.204,0.136,0.34,0.16899999999999998,-19.3,-0.59,4200.0,8.0
6559,230,노진혁,1989-07-15,N,2015,SS,27,65.0,42.0,38.0,4.0,3.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.079,0.122,0.132,0.254,0.118,-54.2,-0.59,4300.0,3.0
6560,811,허일,1992-11-20,롯,2020,RF,29,60.0,95.0,84.0,5.0,15.0,4.0,0.0,1.0,22.0,6.0,0.0,0.0,8.0,1.0,0.0,29.0,4.0,2.0,0.0,0.179,0.258,0.262,0.52,0.244,32.7,-0.59,4100.0,10.0
6563,836,김영진,1972-04-09,삼,1998,C,27,100.0,204.0,178.0,8.0,32.0,10.0,0.0,0.0,42.0,8.0,0.0,3.0,13.0,1.0,0.0,47.0,4.0,12.0,0.0,0.18,0.24,0.236,0.476,0.211,24.5,-0.6,4000.0,4.0
6564,693,신성현,1990-10-19,한두,2017,1B,28,34.0,72.0,67.0,5.0,11.0,2.0,1.0,1.0,18.0,7.0,1.0,0.0,2.0,1.0,0.0,21.0,2.0,1.0,1.0,0.16399999999999998,0.197,0.269,0.466,0.204,4.5,-0.6,3700.0,3.0
6565,379,최경환,1972-05-12,두롯,2006,RF,35,86.0,215.0,196.0,14.0,41.0,6.0,0.0,2.0,53.0,11.0,2.0,2.0,12.0,2.0,1.0,32.0,2.0,5.0,0.0,0.209,0.262,0.27,0.532,0.248,47.4,-0.61,11000.0,7.0
6566,696,하준호,1989-04-29,k,2016,LF,28,94.0,217.0,187.0,26.0,41.0,5.0,0.0,3.0,55.0,15.0,12.0,4.0,20.0,5.0,0.0,63.0,3.0,4.0,1.0,0.219,0.31,0.294,0.604,0.28600000000000003,50.7,-0.61,6000.0,8.0
6567,491,최재원,1990-07-30,L,2017,2B,28,69.0,159.0,142.0,20.0,33.0,4.0,1.0,1.0,42.0,12.0,3.0,3.0,8.0,3.0,0.0,34.0,2.0,3.0,3.0,0.232,0.282,0.29600000000000004,0.578,0.262,43.2,-0.61,6500.0,5.0
6569,352,차일목,1981-01-26,한,2016,C,36,117.0,329.0,276.0,30.0,63.0,8.0,0.0,3.0,80.0,38.0,0.0,0.0,30.0,4.0,0.0,57.0,9.0,13.0,6.0,0.228,0.307,0.29,0.597,0.275,44.2,-0.62,15000.0,14.0
6574,485,지석훈,1984-03-17,N,2018,SS,35,67.0,105.0,94.0,9.0,17.0,2.0,0.0,1.0,22.0,8.0,1.0,0.0,8.0,0.0,0.0,20.0,2.0,0.0,3.0,0.181,0.238,0.234,0.472,0.219,15.1,-0.64,15000.0,15.0
6575,1081,이호신,1984-05-19,K,2015,CF,32,54.0,62.0,50.0,9.0,7.0,1.0,0.0,0.0,8.0,3.0,3.0,0.0,6.0,2.0,0.0,16.0,1.0,3.0,1.0,0.14,0.254,0.16,0.414,0.207,3.7,-0.64,3600.0,9.0
6576,425,허준,1970-05-29,한,1997,SS,28,114.0,291.0,259.0,24.0,58.0,6.0,0.0,1.0,67.0,14.0,3.0,5.0,12.0,1.0,0.0,32.0,5.0,18.0,1.0,0.224,0.26,0.259,0.519,0.229,35.4,-0.64,3650.0,5.0
6578,571,김호령,1992-04-30,K,2015,CF,24,103.0,283.0,257.0,31.0,56.0,10.0,2.0,1.0,73.0,21.0,11.0,2.0,15.0,5.0,0.0,83.0,2.0,6.0,0.0,0.218,0.274,0.284,0.5579999999999999,0.257,36.7,-0.64,6000.0,1.0
6579,550,박찬호,1995-06-05,K,2015,SS,21,69.0,150.0,137.0,13.0,25.0,5.0,1.0,0.0,32.0,6.0,3.0,1.0,9.0,0.0,0.0,37.0,2.0,4.0,0.0,0.182,0.233,0.234,0.467,0.215,9.4,-0.64,3700.0,2.0
6582,627,정범모,1987-03-26,N,2018,C,32,103.0,219.0,190.0,20.0,34.0,9.0,0.0,4.0,55.0,18.0,1.0,0.0,15.0,4.0,0.0,62.0,4.0,7.0,3.0,0.179,0.25,0.289,0.54,0.237,26.1,-0.65,5500.0,13.0
6583,625,허도환,1984-07-31,S,2019,C,36,56.0,93.0,79.0,3.0,10.0,3.0,0.0,1.0,16.0,6.0,0.0,1.0,5.0,3.0,0.0,18.0,3.0,4.0,2.0,0.127,0.202,0.203,0.405,0.189,1.0,-0.65,6800.0,13.0
6584,15,박병호,1986-07-10,L,2006,1B,21,48.0,142.0,130.0,7.0,21.0,2.0,0.0,5.0,38.0,13.0,1.0,3.0,9.0,2.0,0.0,42.0,4.0,1.0,0.0,0.162,0.227,0.292,0.519,0.245,45.4,-0.65,2800.0,2.0
6585,366,김종훈,1972-01-29,삼,1999,LF,28,106.0,283.0,252.0,36.0,58.0,12.0,1.0,2.0,78.0,17.0,5.0,1.0,18.0,3.0,0.0,45.0,6.0,9.0,1.0,0.23,0.28800000000000003,0.31,0.598,0.267,49.0,-0.65,4500.0,6.0
6587,321,최원준,1997-03-23,K,2019,3B,23,90.0,255.0,232.0,33.0,46.0,11.0,3.0,1.0,66.0,18.0,8.0,4.0,16.0,4.0,0.0,51.0,4.0,2.0,1.0,0.198,0.261,0.284,0.545,0.256,46.1,-0.66,7500.0,4.0
6589,350,김주형,1985-12-15,K,2011,1B,27,88.0,300.0,271.0,23.0,54.0,14.0,0.0,9.0,95.0,40.0,1.0,0.0,17.0,4.0,0.0,71.0,6.0,7.0,1.0,0.199,0.256,0.35100000000000003,0.607,0.275,58.9,-0.66,2500.0,8.0
6591,557,정주현,1990-10-13,L,2016,2B,27,99.0,257.0,225.0,30.0,50.0,12.0,1.0,1.0,67.0,22.0,5.0,5.0,28.0,0.0,0.0,66.0,1.0,2.0,2.0,0.222,0.306,0.298,0.604,0.287,52.5,-0.67,5000.0,8.0
6595,472,박정환,1977-10-23,삼,2006,2B,30,43.0,100.0,91.0,8.0,15.0,1.0,0.0,0.0,16.0,2.0,1.0,0.0,4.0,0.0,0.0,18.0,4.0,5.0,0.0,0.165,0.2,0.17600000000000002,0.376,0.175,-3.6,-0.67,6500.0,7.0
6596,6,홍현우,1972-09-28,L,2002,3B,31,25.0,76.0,68.0,3.0,8.0,3.0,0.0,1.0,14.0,8.0,0.0,1.0,3.0,2.0,0.0,16.0,1.0,1.0,2.0,0.118,0.173,0.206,0.379,0.172,-12.1,-0.67,20000.0,13.0
6597,329,정상호,1982-12-24,두,2020,C,39,42.0,92.0,86.0,3.0,14.0,6.0,0.0,0.0,20.0,8.0,0.0,0.0,2.0,0.0,0.0,29.0,4.0,3.0,1.0,0.163,0.18,0.233,0.412,0.182,-4.9,-0.67,7000.0,20.0
6598,268,윤석민,1985-09-04,K,2019,1B,35,63.0,178.0,169.0,4.0,39.0,4.0,0.0,2.0,49.0,17.0,0.0,0.0,7.0,0.0,0.0,24.0,4.0,0.0,2.0,0.231,0.258,0.29,0.5479999999999999,0.256,47.4,-0.68,31000.0,16.0
6599,158,이재원,1988-02-24,S,2020,C,33,80.0,251.0,222.0,18.0,41.0,8.0,0.0,2.0,55.0,21.0,0.0,0.0,19.0,6.0,3.0,24.0,12.0,3.0,1.0,0.185,0.266,0.248,0.514,0.241,31.6,-0.68,130000.0,15.0
6600,129,민병헌,1987-03-10,롯,2020,CF,34,109.0,342.0,309.0,42.0,72.0,12.0,0.0,2.0,90.0,23.0,10.0,6.0,21.0,5.0,1.0,62.0,12.0,5.0,2.0,0.233,0.29100000000000004,0.29100000000000004,0.5820000000000001,0.271,50.8,-0.68,125000.0,15.0
6601,580,김대우,1984-07-26,롯,2015,1B,32,39.0,100.0,92.0,9.0,16.0,1.0,1.0,3.0,28.0,9.0,3.0,1.0,5.0,1.0,0.0,39.0,2.0,2.0,0.0,0.174,0.225,0.304,0.529,0.233,23.6,-0.68,3800.0,7.0
